"Step","mainstateskip2 - train/sampled_mean_reward","mainstateskip2 - train/sampled_mean_reward__MIN","mainstateskip2 - train/sampled_mean_reward__MAX"
"446","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"447","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"448","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"449","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"450","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"451","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"452","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"453","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"454","0.28389996163696724","0.28389996163696724","0.28389996163696724"
"455","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"456","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"457","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"458","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"459","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"460","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"461","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"462","0.5102092932288594","0.5102092932288594","0.5102092932288594"
"463","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"464","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"465","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"466","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"467","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"468","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"469","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"470","0.28389996163696724","0.28389996163696724","0.28389996163696724"
"471","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"472","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"473","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"474","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"475","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"476","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"477","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"478","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"479","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"480","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"481","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"482","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"483","0.28389996163696707","0.28389996163696707","0.28389996163696707"
"484","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"485","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"486","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"487","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"488","0.8316998849109019","0.8316998849109019","0.8316998849109019"
"489","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"490","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"491","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"492","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"493","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"494","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"495","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"496","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"497","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"498","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"499","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"500","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"501","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"502","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"503","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"504","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"505","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"506","0.3851569699216448","0.3851569699216448","0.3851569699216448"
"507","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"508","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"509","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"510","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"511","0.38515696992164467","0.38515696992164467","0.38515696992164467"
"512","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"513","0.28389996163696724","0.28389996163696724","0.28389996163696724"
"514","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"515","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"516","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"517","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"518","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"519","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"520","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"521","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"522","1.0342139014802567","1.0342139014802567","1.0342139014802567"
"523","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"524","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"525","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"526","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"527","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"528","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"529","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"530","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"531","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"532","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"533","0.8316998849109017","0.8316998849109017","0.8316998849109017"
"534","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"535","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"536","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"537","0.8316998849109015","0.8316998849109015","0.8316998849109015"
"538","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"539","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"540","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"541","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"542","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"543","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"544","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"545","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"546","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"547","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"548","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"549","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"550","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"551","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"552","0.7603139398432894","0.7603139398432894","0.7603139398432894"
"553","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"554","0.8316998849109015","0.8316998849109015","0.8316998849109015"
"555","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"556","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"557","0.8316998849109017","0.8316998849109017","0.8316998849109017"
"558","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"559","0.2838999616369672","0.2838999616369672","0.2838999616369672"
"560","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"561","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"562","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"563","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"564","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"565","0.8316998849109017","0.8316998849109017","0.8316998849109017"
"566","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"567","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"568","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"569","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"570","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"571","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"572","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"573","0.8316998849109019","0.8316998849109019","0.8316998849109019"
"574","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"575","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"576","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"577","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"578","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"579","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"580","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"581","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"582","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"583","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"584","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"585","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"586","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"587","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"588","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"589","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"590","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"591","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"592","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"593","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"594","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"595","1.105599846547869","1.105599846547869","1.105599846547869"
"596","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"597","0.010000000000000005","0.010000000000000005","0.010000000000000005"
"598","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"599","0.010000000000000005","0.010000000000000005","0.010000000000000005"
